timestamp,tweet_text,all_hashtags,retweet_count,tweet_created_at, username,followers_count
5/3/2021 7:00,b'$penn $mara $aal $tsla $opti $spy $srne $coin $fsr $dkng $aapl $hexo $mvis $ocgn $vxrt $amd $acb $fb $amc $pltr $sunw $cciv $nakd $msft $nio $fubo $wkhs $snap $gme $sndl  WE ALERTED $BLNK at $6 RAN TO $30 (400% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],1,5/3/2021 7:00,b'Right__Stocks',988
5/3/2021 7:03,b'@manipalite That chowkidar reference from 3 idiots has been a major source of inspiration for the govt.. firstly it was \xe2\x80\x9cmai bhi chowkidar\xe2\x80\x9d .. now when elected .. its all abt \xe2\x80\x9caal iz well\xe2\x80\x9d \xf0\x9f\x98\x85',[],0,5/3/2021 7:03,b'KapilDhabu',37
5/3/2021 7:18,b'@manipalite Ppl are taking aal iz well for granted without questioning the duties being performed by the chowkidar!!   I feel like working 24*7 aimlessly is all waste whn thr is no output.. how pathetic it is to see National Capital giving SOS call Oxygen daily!!',[],0,5/3/2021 7:18,b'KapilDhabu',37
5/3/2021 7:20,b'@2WeeditOut The fact that we are talking about them itself is an indication of their presence. Aal address illama aakara varaikkum alert aave irukkanum',[],0,5/3/2021 7:20,b'ashwinrc26',162
5/3/2021 7:20,b'@AAL_________ The 3 Pillars:  - Your Knowledge. - Your passion. - Your skills.  -Passive incomes depend on them -Use them to normalise Passive incomes -Diversify Your Passive  incomes at any how.',[],0,5/3/2021 7:20,b'MindsetPi',2097
5/3/2021 7:23,b'That section where the tempo changed in AAL - Tooth and Claw is just so addicting to listen. I always look forward to it when listening to it',[],0,5/3/2021 7:23,b'can0n_mg',132
5/3/2021 7:24,b'@Preeti_Nishad5 @mkdvn_ Ohh\xf0\x9f\xa4\x95\xf0\x9f\xa4\x95.. Aal Izz Well',[],0,5/3/2021 7:24,b'Varuniac_meh',201
5/3/2021 7:40,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw  $dkng $aapl $hexo $ibio $vxrt $acb $fb $amc $gme $fsr $cciv $msft $nio $snap $fubo $wkhs  $sndl $pltr $ocgn $amd $nakd  WE ALERTED $MVIS at $10 RAN TO $25 (150% GAIN)  DAILY ALERTS  $15 ONE TIME!  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],0,5/3/2021 7:40,b'Right__Stocks',988
5/3/2021 7:45,b'@AAL_________ Thanks for the tips.',[],0,5/3/2021 7:45,b'AbhayAhuja9',20
5/3/2021 8:00,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $vxrt $acb $fb $amc $gme $fsr  $cciv $msft $nio $snap $fubo $wkhs $sndl $mvis $pltr $ocgn $amd $nakd  ALERTED $DPW at $1.6 RAN TO $5 (210% GAIN)    DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],0,5/3/2021 8:00,b'Right__Stocks',988
5/3/2021 8:00,"b""AAL's Director, Klaus Niederl\xc3\xa4nder says we need to move away from assistive technology -where someone is assisting us - to autonomy. Support needs to be focused on autonomy and not dependence.   Read his insight on the future of ageing well in Europe \xf0\x9f\x91\x87  https://t.co/iyLd4wmWKv https://t.co/MV4xuMUfpi""",[],3,5/3/2021 8:00,b'AALProgramme',3800
5/3/2021 8:04,"b'You will never achieve righteousness until you donate some of what you cherish. And whatever you give is certainly well known to Allah.  -Surah Aal-E-Imran, Ayah 92  Please help us make a difference   https://t.co/Fb5loMU1Y1 https://t.co/NjIS9g5lXj'",[],13,5/3/2021 8:04,b'abuhamza91',27
5/3/2021 8:20,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $mvis $twtr $fb $amc $gme $fsr  $cciv $msft $nio $snap $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],0,5/3/2021 8:20,b'Right__Stocks',988
5/3/2021 8:21,b'@rezaadjej yaaneh aal ad 2021 will be the end of us',[],0,5/3/2021 8:21,b'jala2tia',529
5/3/2021 8:24,b'@suresh_aal @KpChelana @JivrajAal @CRPaatil @narendramodi @VadwalaD @VISHESHDESAI1 @GulabsinhRajput @JivrajaalOffice @ShriLigovikrupa @VihotarGroupofG Best',[],2,5/3/2021 8:24,b'MahadevbhaiB',427
5/3/2021 8:26,b'@AAL_________ Identifying H.',[],0,5/3/2021 8:26,b'tomgreerwriter',434
5/3/2021 8:27,b'Airlines and Cruise tickers should be popping this week. $AAL $UAL $DAL $SAVE $CCL $NCLH $RCL $JBLU $LUV https://t.co/mvjQcq7aXm',[],0,5/3/2021 8:27,b'Inbar772',698
5/3/2021 8:30,b'@ggbcn33 @bcn123456 @GaySexManual @JacksGayPorn @BestGayVids @Dudes4Dudes @valjaws @Pollas_lefa3 @cumtast1k @gozadasfartas @PtiQcho1 @Pollas_ @Gabriel_AAL @EspanaMorbo @JuanDamian2012 Any guys 18 yo in Minnesota?',[],0,5/3/2021 8:30,b'bitch27804344',10
5/3/2021 8:31,"b'WTS / LFB: Monsta X Group Photocards - PH only!  \xe2\x80\xa2Prices are indicated in the photo below. \xe2\x80\xa2Reply the code of the product you are interested in buying.  Shapi: https://t.co/52vaFkwTgU  Tags: shownu, wonho, minhyuk, kihyun, hyungwon, jooheon, changkyun, mxu, tony moly, ttg, aal https://t.co/xUSPS6qu8F'",[],4,5/3/2021 8:31,b'zizi_buyNsell',23
5/3/2021 8:37,b'@KoyalGhosh @BannaGupta76 @HemantSorenJMM @PMOIndia Aal izz well. Hoping the same at your end too.',[],0,5/3/2021 8:37,b'Anuj19S',136
5/3/2021 8:40,b'$penn $mara $aal $tsla $opti $spy $srne $coin $fsr $dkng $aapl $hexo $mvis $vxrt $amd $acb $fb $pltr $sunw $cciv $nakd $sndl $ocgn $msft $nio $fubo $wkhs $amc $snap $gme  WE ALERTED $BLNK at $6 RAN TO $30 (400% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],0,5/3/2021 8:40,b'Right__Stocks',988
5/3/2021 8:53,b'@brajeshlive No vip  No VVIP  AAL ARE EQUAL  FOLLOW BABA SAHEB',[],0,5/3/2021 8:53,b'universaltruth_',476
5/3/2021 8:58,"b'$SUNI Price 0.11 USD - CAP. M &gt; 5 M. Take actions for the planet, Buy and Hold \xf0\x9f\x8c\x8f\xf0\x9f\x9a\x80  $AMC $DAL $UAL $CZR $TSLA  $DKNG $AAL #AEX $CCIV $TTCF $JBLU $SPY $MGM $GME $BYD $QQQ $NDX $VIX $CPA $ALK $FSR $STPK $RCL #SAFEMOON #Dogecoin #XRP #BTC  $TLRY $ACB $AMC $GNOG  $EBON $BABA $ETH https://t.co/fQj50WpGh0'","['AEX', 'SAFEMOON', 'Dogecoin', 'XRP', 'BTC']",8,5/3/2021 8:58,b'sunitokenarmy',21717
5/3/2021 8:58,b'Wow we found beow tan malaysia https://t.co/Hs6oslIf2K',[],0,5/3/2021 8:58,b'AAl_Afiq',727
5/3/2021 9:02,b'@handoesntexist @notsp3llb00k @punkassclit So true',[],0,5/3/2021 9:02,b'abdul__aal',959
5/3/2021 9:02,b'@heavenofsel i just woke up w deghre chefta aal tl https://t.co/s58RHSJF4m',[],0,5/3/2021 9:02,b'taysfenty',1310
5/3/2021 9:02,"b""@ezraissad Oh wow I'm sorry :/""",[],0,5/3/2021 9:02,b'abdul__aal',959
5/3/2021 9:16,"b""These are difficult times, the village like Mahmadpur in Ambedkar Nagar, Aliganj in Sultanpur, Amavankala in Jaunpur and other such small villages in UP can't fight Covid19.  It requires all party and all groups, all hands down efforts.  @myogiadityanath should call aal parties. https://t.co/B69zcunHlO""",[],0,5/3/2021 9:16,b'PratyushPPEE',159
5/3/2021 9:17,b'@ApprovedSide Focus on quality things only',[],3,5/3/2021 9:17,b'AAL_________',8293
5/3/2021 9:19,b'@EarnYourLife_ @DrRalphNap @The_SmartMoney @AAL_________ @srowlands @KingMakerIQ @MyBetaMod @MidnightUDog @iamhasscr @ianpowelly @JayThaDeveloper @KtHUSTLES Wisdom @Oogway_Wisdom',[],0,5/3/2021 9:19,b'OmAnujShah',5
5/3/2021 9:20,b'$penn $mara $aal $tsla $opti $spy  $srne $coin $sunw  $dkng $aapl $hexo $ibio $vxrt $acb $fb $amc $gme $fsr $cciv $msft $nio $snap $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  WE ALERTED $MVIS at $10 RAN TO $25 (150% GAIN)  DAILY ALERTS  $15 ONE TIME!  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],0,5/3/2021 9:20,b'Right__Stocks',988
5/3/2021 9:21,b'@BTS_twt Yup hi king',[],0,5/3/2021 9:21,b'BTShypeman_aal',243
5/3/2021 9:25,"b""@thedankoe Once you start making enough money you'll realise that money is just a tool""",[],0,5/3/2021 9:25,b'AAL_________',8293
5/3/2021 9:26,"b'Started with $5k, down to $1k, back up to $152k, You can join this community from BIO,  $itub $uxin $aal $t $msft $intc $xom $g $pbr $tqqq $xle $efa $pfe $amc $fxi $plug $iwm $bbd $fb $snap $pltr $x $pbct $ggb $c $hyg $mara $job $cmcsa $ccl $gdx $siri $mro $viac $csco $fcel $vxx https://t.co/193gDbjww6'",[],0,5/3/2021 9:26,b'OnXtrades',1
5/3/2021 9:30,"b'Once Elon musk said  Stop being patient and start asking yourself, how do accomplish my 10 years plan in 6 months?   You will probably fail but you will be lot further ahead of the person who simply accepted it was going to take 10 years.'",[],13,5/3/2021 9:30,b'AAL_________',8293
5/3/2021 9:30,b'How rude doctors can be like i just messaged him on WhatsApp asking for something on a holiday \xf0\x9f\x98\x82 Bahdalneh le ma baatello email instead laan aam yaaml sport w ma bired aal tlemiz ella by email \xf0\x9f\xa5\xb2',[],0,5/3/2021 9:30,b'madNsad247',1317
5/3/2021 9:30,"b'@VolkCulture You can use web version of Twitter, Hypefury is good to go!'",[],0,5/3/2021 9:30,b'AAL_________',8293
5/3/2021 9:30,b'@AAL_________ This is such a life-hack indeed!  Front-load your life.',[],0,5/3/2021 9:30,b'FI_imagineer',5488
5/3/2021 9:31,b'@fuelgoodvibes You have to keep adapting if you want to be in the race',[],1,5/3/2021 9:31,b'AAL_________',8293
5/3/2021 9:34,b'@FI_imagineer Taking massive action is the best choice',[],0,5/3/2021 9:34,b'AAL_________',8293
5/3/2021 9:35,b'@JOstrovska @WHATSUPTKAY Welcome',[],0,5/3/2021 9:35,b'AAL_________',8293
5/3/2021 9:35,b'@AAL_________ What do you like best about it?',[],0,5/3/2021 9:35,b'VolkCulture',3825
5/3/2021 9:35,b'@The_MMW Thanks Fiona!',[],0,5/3/2021 9:35,b'AAL_________',8293
5/3/2021 9:36,b'@AAL_________ Quality &gt; Quantity  Opportunities over opportunism',[],1,5/3/2021 9:36,b'ApprovedSide',14110
5/3/2021 9:37,b'@pureprofits_ Not a complete one  \xf0\x9f\x98\x82',[],0,5/3/2021 9:37,b'AAL_________',8293
5/3/2021 9:37,"b'@DoctorFlip Yes does not matter what platform it is, connections is the key'",[],0,5/3/2021 9:37,b'AAL_________',8293
5/3/2021 9:38,b'@wayoflife0620 Thanks Tom!',[],0,5/3/2021 9:38,b'AAL_________',8293
5/3/2021 9:40,b'$penn $mara $aal $tsla $opti $spy $srne $coin $fsr $dkng $aapl $hexo $mvis $amd $acb $fb $amc $pltr $sunw $cciv $nakd $ocgn $vxrt $msft $nio $fubo $wkhs $snap $gme $sndl  WE ALERTED $BLNK at $6 RAN TO $30 (400% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],2,5/3/2021 9:40,b'Right__Stocks',988
5/3/2021 9:40,"b',Started with $5k, down to $1k\xe2\x80\xa6\xe2\x80\xa6, back up to $152k.. Big thanks to this community.,.,.,\xe2\x80\xa6:- https://t.co/W20ap8Dmlv  $aal $t $msft $intc $xom $g $pbr $tqqq $xle https://t.co/uzTy4IbjzH'",[],0,5/3/2021 9:40,b'AlanaFrencham',0
5/3/2021 9:43,b'You think it\xe2\x80\x99s easy for me to see you with somebody else ?',[],0,5/3/2021 9:43,b'AAl_q9',72
5/3/2021 9:43,b'Soon... https://t.co/3KA04rqj9j',[],0,5/3/2021 9:43,b'aal_Angeis',191
5/3/2021 9:49,"b'@SalesNotepad Do the right stuff, lift the weights.   Focus on health, wealth &amp; relations!'",[],0,5/3/2021 9:49,b'AAL_________',8293
5/3/2021 9:50,b'@KingMakerIQ @srowlands Thanks',[],0,5/3/2021 9:50,b'AAL_________',8293
5/3/2021 9:50,"b""@BeRelentless365 You're welcome""",[],0,5/3/2021 9:50,b'AAL_________',8293
5/3/2021 9:51,b'@renewedrami Aal aghlab. As usual they\xe2\x80\x99ll confirm abl byawmen\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 bas eno anw we have online exams gher l finals',[],0,5/3/2021 9:51,b'leyyy2118',1595
5/3/2021 9:51,b'@StoicWealth_ Definitely',[],0,5/3/2021 9:51,b'AAL_________',8293
5/3/2021 9:55,"b""@fromclicktosale Find the right audience and you'll sell the products like pancakes""",[],0,5/3/2021 9:55,b'AAL_________',8293
5/3/2021 9:59,b'@ApprovedSide Definitely',[],0,5/3/2021 9:59,b'AAL_________',8293
5/3/2021 10:00,b'Active options Friday - $AAPL $NIO $TSLA $AMZN $TWTR $AMD $FB $MSFT $MARA $BAC $MVIS $F $SNAP $PLTR $NOK $BA $X $BABA $AAL $AMC $LVS $C $GILD $NFLX $TLRY $INTC $DKNG $WFC $RIOT $XOM $CLF $SQ $UBER $VXRT $VIAC $GE $T $PINS $PUG $BIDU $WKHS  https://t.co/2zs8J6Tl9C',[],2,5/3/2021 10:00,b'TheBurdetteLawF',12092
5/3/2021 10:00,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $vxrt $acb $fb $amc $gme  $fsr $cciv $msft $nio $snap $fubo $wkhs $sndl $mvis $pltr $ocgn $amd $nakd  ALERTED $DPW at $1.6 RAN TO $5 (210% GAIN)    DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],2,5/3/2021 10:00,b'Right__Stocks',988
5/3/2021 10:00,"b'@Kookiecake4 Ummmmmm they do know Shownu is almost 30 right ( &amp; the ""baby"" over 25) &amp; yes they have songs like Monsta truck, misbehave, (basicly the whole AAL album &amp; God Damn....... Etc'",[],0,5/3/2021 10:00,b'svt_is_so_rood',138
5/3/2021 10:02,b'@FitFounder @WealthFoodLife Change the mindset &amp; the results will start changing themself',[],0,5/3/2021 10:02,b'AAL_________',8293
5/3/2021 10:06,b'@NicoJamesBCN To achieve anything you have to start at some point',[],0,5/3/2021 10:06,b'AAL_________',8293
5/3/2021 10:07,b'@AAL_________ Thank you brother.',[],0,5/3/2021 10:07,b'SamPandemic',3921
5/3/2021 10:07,b'@SeekMastery No screens before &amp; after bed',[],0,5/3/2021 10:07,b'AAL_________',8293
5/3/2021 10:08,b'@boringinvestor0 If you want to achieve your dreams you have to do some sacrifices',[],0,5/3/2021 10:08,b'AAL_________',8293
5/3/2021 10:10,b'@hustlenconquer These things are all time evergreen &amp; will make you super rich',[],0,5/3/2021 10:10,b'AAL_________',8293
5/3/2021 10:10,b'@wealth_director Definitely',[],0,5/3/2021 10:10,b'AAL_________',8293
5/3/2021 10:12,b'@The_MMW Bcz thoughts become reality',[],0,5/3/2021 10:12,b'AAL_________',8293
5/3/2021 10:12,"b""@StoicWealth_ Cut off anything that's misguiding you""",[],0,5/3/2021 10:12,b'AAL_________',8293
5/3/2021 10:14,b'@AAL_________ Your Early 20\xe2\x80\x99s Is the best to :  - get in shape  - invest in yourself - eat healthy  - start a business  Stop waiting for time  There is no perfect time to start   It\xe2\x80\x99s all about now',[],0,5/3/2021 10:14,b'Ethicalmindset',946
5/3/2021 10:15,"b'@AAL_________ What consumes your mind, controls your life.'",[],0,5/3/2021 10:15,b'ProNetzwerk',877
5/3/2021 10:17,b'@Ethicalmindset The best time to do anything great is the current time',[],0,5/3/2021 10:17,b'AAL_________',8293
5/3/2021 10:20,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $ibio $vxrt $acb $fb $amc $gme  $fsr $cciv $msft $mvis $snap $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  ALERTED $NIO at $6.1 RAN TO $35 (480% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],2,5/3/2021 10:20,b'Right__Stocks',988
5/3/2021 10:21,"b""@uranonfren Amar mone hoy na ei subaltern aal bal jinish gulo kono issue chilo except on English media and some online platforms. The truth is Hindus didn't unite to vote for their safe future in Bengal. 57-59% is not enough.""",[],0,5/3/2021 10:21,b'shardula23',1705
5/3/2021 10:21,b'@AAL_________ If you want some creativity output. Sometimes you have to stop consuming all together.',[],1,5/3/2021 10:21,b'SeekMastery',26667
5/3/2021 10:23,b'\xf0\x9f\x94\x81  Here\xe2\x80\x99s a song for you\xe2\x80\xa6 WAVE by Highlight https://t.co/L9hwYb5zeh',[],0,5/3/2021 10:23,b'hi__aal',68
5/3/2021 10:25,b'@MindsetPi Well said!',[],0,5/3/2021 10:25,b'AAL_________',8293
5/3/2021 10:25,b'@wealth_director All need to do this!',[],0,5/3/2021 10:25,b'AAL_________',8293
5/3/2021 10:26,b'@StoicWealth_ Definitely passive income &gt; active',[],0,5/3/2021 10:26,b'AAL_________',8293
5/3/2021 10:27,"b'@TAEYONGZEUS Hai aal, how was ur day?'",[],0,5/3/2021 10:27,b'haleytoheaven',887
5/3/2021 10:29,"b""@HustlingForever If you're commited you can retire 2-3 years easily""",[],1,5/3/2021 10:29,b'AAL_________',8293
5/3/2021 10:31,b'@YoungToyKing We believe in showing up evey day!',[],0,5/3/2021 10:31,b'AAL_________',8293
5/3/2021 10:33,"b'@The_SmartMoney If you have a peaceful mind, good family that is the real wealth!'",[],2,5/3/2021 10:33,b'AAL_________',8293
5/3/2021 10:35,b'@Aal_Moalim Akhi I thought our bellies aren\xe2\x80\x99t supposed to be full? Like they\xe2\x80\x99re supposed to be satisfied but not full',[],0,5/3/2021 10:35,b'MadMansTweets',1037
5/3/2021 10:37,b'@6mibt nah i jus watched the stream he dumb aal \xe2\x98\xa0\xef\xb8\x8f\xe2\x98\xa0\xef\xb8\x8f\xe2\x98\xa0\xef\xb8\x8f',[],0,5/3/2021 10:37,b'yuhdremo',12015
5/3/2021 10:38,"b""Since I'll make the letter not only for one or two peeps, I decided to put them all on this thread. It's just one simple letter but contains lots of love from Aal. \xe2\x99\xa5\xef\xb8\x8e""",[],0,5/3/2021 10:38,b'yuynaitzy',185
5/3/2021 10:42,"b""@KhoDysseus @Hum442 @Aal_Moalim @Tha__Punisher It is the family's money, correct, but guess who is the head of the family and ultimately in control of the money?""",[],0,5/3/2021 10:42,b'niggalini6',1079
5/3/2021 10:43,b'@AAL_________ For sure',[],0,5/3/2021 10:43,b'HustlingForever',19654
5/3/2021 10:47,b'@suresh_morila87 @JivrajAal @jivrajaal_FC @jivrajaalsena @i_jivraj @Nagjirabaribjp @suresh_aal @VISHESHDESAI1 @JivrajaalOffice Happy Birthday',[],1,5/3/2021 10:47,b'423Gaman',3
5/3/2021 10:47,b'@JivrajAal @suresh_morila87 @jivrajaal_FC @jivrajaalsena @i_jivraj @Nagjirabaribjp @suresh_aal @VISHESHDESAI1 @JivrajaalOffice Happy Birthday sir',[],1,5/3/2021 10:47,b'423Gaman',3
5/3/2021 10:49,b'@AAL_________ Thank you \xf0\x9f\x99\x8f',[],0,5/3/2021 10:49,b'MindsetPi',2097
5/3/2021 10:51,"b""oh. with the number participating, it'll be kind of like aal promotions, then, huh...""",[],0,5/3/2021 10:51,b'hairmetal',1703
5/3/2021 10:56,b'Rich coming out of a guy who is literally a slave of Aal e Bhutto! I have seen son of Naveed Qamar slapping an officer for not reporting to him about flood relief activities and coming to me! YOU GUYS ARE A JOKE https://t.co/mWrnz33XqF',[],3,5/3/2021 10:56,b'GuardianZ_10',5103
5/3/2021 10:56,"b""@AAL_________ It's as simple as that \xf0\x9f\x92\xb0""",[],0,5/3/2021 10:56,b'fromclicktosale',4099
5/3/2021 10:59,b'@AAL_________ The mindset of an action taker \xf0\x9f\x92\xaa',[],0,5/3/2021 10:59,b'fromclicktosale',4099
5/3/2021 11:00,"b""\xf0\x9f\x95\x94 The deadline for our Call 2021 is 5pm CET on 21 May 2021!   \xf0\x9f\x93\x86 Only 18 days to go, still plenty of time to submit your project idea.  Good luck to everyone writing their proposals. We can't wait to read them all! #research #ageing   \xf0\x9f\x94\x97 https://t.co/ZfTaRvjGdr https://t.co/57h89ddzoX""","['research', 'ageing']",1,5/3/2021 11:00,b'AALProgramme',3800
5/3/2021 11:05,b'This is total madness. You mfers were delaying the exams since Jan. Ipo vanthu aal pathala recruit panrenu usura vaangureenga.  Doctors in our GH are on the verge of exhaustion.',[],0,5/3/2021 11:05,b'xGreenwood11',42
5/3/2021 11:07,"b'One year ago, Buffett dumped his airlines while TD Ameritrade customers soaked them up.  $AAL $DAL $UAL $LUV  https://t.co/ZSsaKEDJY5'",[],0,5/3/2021 11:07,b'roberee',1055
5/3/2021 11:11,b'Atleast govt should be transparent on recruiting medical professionals. Nee recruit panra aal enga join panraanga ne theriya maatenguthu.',[],0,5/3/2021 11:11,b'xGreenwood11',42
5/3/2021 11:13,"b'@AAL_________ I have scheduled My Tweet -  ""Stop being..............to take 10 years""  I am to delete it \xf0\x9f\x98\x8a  Anyways,  This is a Valuable Tweet.  People should think the Long-term,and Execute the short-term.'",[],0,5/3/2021 11:13,b'MindsetPi',2097
5/3/2021 11:14,b'@AAL_________ \xf0\x9f\x91\x8c\xf0\x9f\x91\x8cvery true',[],0,5/3/2021 11:14,b'AndySmittfel',32
5/3/2021 11:15,"b'last year we had the first comeback with 6 members this time they\xe2\x80\x99ll be 5 as for aal promotions monbebe please understand that we have to support them even more, streaming and voting and doing whatever we can  they deserve all our support and now more than ever  do it for shownu'",[],24,5/3/2021 11:15,b'heonsbee',1031
5/3/2021 11:17,b'@narendramodi Aal siphai of b j p with you sir',[],0,5/3/2021 11:17,b'KKPatha66662868',0
5/3/2021 11:19,"b'[Master of Education (MEd)  \xe2\x80\x93 Admissions are now open]  Online application: https://t.co/ByjF97gzaT  Application Deadline: Extended to 12:00 noon, May 17, 2021 (Monday) for particular specialisms  Enquiries: Email: medu@hku.hk  https://t.co/uSo8GiAOKv https://t.co/kOW0rPQc7R'",[],0,5/3/2021 11:19,b'hku_education',646
5/3/2021 11:19,b'We find the 100% runners BEFORE the crowd! Chatroom:  $ACB $NVAX $MRNA $CGC $DKNG $AAL $SAVE $UAL $WORK $PLAY $DOCU $PD $GPS $MDB $ZM $GOOG $GE $BYND $SNAP $SPCE $NFLX $UBER $SHOP $TLRY  $TSLA $GILD $AMD $GE $W $FREE $SHLL $ROKU https://t.co/0NPkvAbe1i',[],1,5/3/2021 11:19,b'Jackmor98705125',195
5/3/2021 11:20,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $ibio $vxrt $acb $fb $amc $gme $fsr $cciv $msft $mvis $snap  $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  ALERTED $NIO at $6.1 RAN TO $35 (480% GAIN)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],2,5/3/2021 11:20,b'Right__Stocks',988
5/3/2021 11:21,b'Helped me get my account green all time. Thanks  \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8f\xf0\x9f\x93\x88\xe2\x98\x9d\xef\xb8\x8f $SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX  $ROKU $BA $COST $MCD $WMT $FB $VIX $ES $DKNG $ADBE $TONJ https://t.co/O27dXRpzlJ',[],1,5/3/2021 11:21,b'Jackmor98705125',195
5/3/2021 11:37,b'Some airlines \xf0\x9f\x91\x80 worth a look $AAL $LUV $UAL   Cruise lines $CCL $RCL   All trading near daily 50sma',[],0,5/3/2021 11:37,b'MBP_Charts',442
5/3/2021 11:38,b'@AAL_________ Makes a lot of sense',[],0,5/3/2021 11:38,b'Celestial2088',358
5/3/2021 11:40,b'$penn $mara $aal $tsla $opti $spy $srne $coin $sunw  $dkng $aapl $hexo $ibio $vxrt  $acb $fb $amc $gme $fsr $cciv $msft $nio $snap $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  WE ALERTED $MVIS at $10 RAN TO $25 (150% GAIN)  DAILY ALERTS  $15 ONE TIME!  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],1,5/3/2021 11:40,b'Right__Stocks',988
5/3/2021 11:41,b'@Aal_Moalim Not too old :) https://t.co/zPj77euS9q',[],0,5/3/2021 11:41,b'sckuarezound',62
5/3/2021 11:46,b'I have positions in $AAL $RCL #CCL \xf0\x9f\x92\xb0 https://t.co/AResT9ld81',['CCL'],0,5/3/2021 11:46,b'CGillis2021',5
5/3/2021 11:47,b'@Aal_Moalim His hate for Salafism really blinds. His old content is really good.',[],0,5/3/2021 11:47,b'AMucaadh',230
5/3/2021 11:54,b'@reshape Cod mobile',[],0,5/3/2021 11:54,b'abdul__aal',959
5/3/2021 11:58,b'PENETRATION!!!!\xf0\x9f\x98\x82 https://t.co/JNr86RtHmW',[],0,5/3/2021 11:58,b'Maan_aal',130
5/3/2021 11:59,b'$IONS $NCHL $AAL $FLWS $SKLZ $CX looking good this morning',[],0,5/3/2021 11:59,b'JuanAvilesARG',17
5/3/2021 12:00,b'$fsr $penn $mara $aal $tsla $opti $spy $srne $coin $sunw $dkng $aapl $hexo $mvis $twtr $fb $amc $gme $cciv $msft $nio $snap $fubo $wkhs $sndl $pltr $ocgn $amd $nakd  WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN)   DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT \xf0\x9f\x91\x87\xf0\x9f\x91\x87 \xf0\x9f\x9a\xa8LINK IN BIO\xf0\x9f\x9a\xa8',[],1,5/3/2021 12:00,b'Right__Stocks',988
